datetime,close,high,low,open,volume
2026-04-07 04:17:00+00:00,22854.0,22854.900390625,22830.650390625,22833.349609375,0
2026-04-07 04:18:00+00:00,22830.05078125,22863.0,22825.400390625,22856.55078125,0
2026-04-07 04:19:00+00:00,22818.25,22830.599609375,22812.30078125,22830.599609375,0
2026-04-07 04:20:00+00:00,22835.349609375,22835.349609375,22811.25,22819.69921875,0
2026-04-07 04:21:00+00:00,22838.400390625,22840.900390625,22818.5,22837.099609375,0
2026-04-07 04:22:00+00:00,22836.30078125,22849.44921875,22830.80078125,22843.55078125,0
2026-04-07 04:23:00+00:00,22843.0,22843.0,22825.94921875,22836.400390625,0
2026-04-07 04:24:00+00:00,22841.400390625,22853.849609375,22839.0,22845.30078125,0
2026-04-07 04:25:00+00:00,22861.0,22864.30078125,22842.44921875,22843.94921875,0
2026-04-07 04:26:00+00:00,22856.55078125,22863.69921875,22842.599609375,22863.69921875,0
2026-04-07 04:27:00+00:00,22863.650390625,22868.55078125,22854.900390625,22858.5,0
2026-04-07 04:28:00+00:00,22878.55078125,22883.44921875,22858.599609375,22865.400390625,0
2026-04-07 04:29:00+00:00,22886.150390625,22892.650390625,22873.19921875,22880.30078125,0
2026-04-07 04:30:00+00:00,22897.80078125,22897.80078125,22879.30078125,22889.349609375,0
2026-04-07 04:31:00+00:00,22914.599609375,22923.19921875,22899.94921875,22901.099609375,0
2026-04-07 04:32:00+00:00,22898.94921875,22916.25,22897.94921875,22916.25,0
2026-04-07 04:33:00+00:00,22907.55078125,22908.44921875,22885.900390625,22900.55078125,0
2026-04-07 04:34:00+00:00,22913.900390625,22914.650390625,22906.05078125,22908.0,0
2026-04-07 04:35:00+00:00,22916.5,22928.349609375,22913.25,22914.44921875,0
2026-04-07 04:36:00+00:00,22906.30078125,22916.80078125,22895.400390625,22916.80078125,0
2026-04-07 04:37:00+00:00,22908.5,22912.25,22902.25,22907.0,0
2026-04-07 04:38:00+00:00,22901.900390625,22910.19921875,22899.099609375,22910.099609375,0
2026-04-07 04:39:00+00:00,22897.5,22906.75,22893.75,22903.150390625,0
2026-04-07 04:40:00+00:00,22903.150390625,22903.94921875,22887.0,22899.5,0
2026-04-07 04:41:00+00:00,22909.19921875,22913.400390625,22899.75,22905.099609375,0
2026-04-07 04:42:00+00:00,22908.44921875,22913.900390625,22906.55078125,22911.599609375,0
2026-04-07 04:43:00+00:00,22904.650390625,22910.400390625,22901.94921875,22910.400390625,0
2026-04-07 04:44:00+00:00,22920.0,22923.55078125,22902.19921875,22906.19921875,0
2026-04-07 04:45:00+00:00,22925.599609375,22927.849609375,22917.44921875,22921.80078125,0
2026-04-07 04:46:00+00:00,22931.849609375,22932.69921875,22919.05078125,22927.25,0
2026-04-07 04:47:00+00:00,22949.349609375,22950.5,22936.400390625,22936.400390625,0
2026-04-07 04:48:00+00:00,22928.94921875,22950.75,22928.5,22950.75,0
2026-04-07 04:49:00+00:00,22943.19921875,22948.349609375,22927.30078125,22929.849609375,0
2026-04-07 04:50:00+00:00,22927.849609375,22966.400390625,22919.099609375,22945.75,0
2026-04-07 04:51:00+00:00,22927.80078125,22933.5,22922.0,22929.19921875,0
2026-04-07 04:52:00+00:00,22922.69921875,22928.55078125,22915.849609375,22928.55078125,0
2026-04-07 04:53:00+00:00,22927.44921875,22927.849609375,22916.25,22924.099609375,0
2026-04-07 04:54:00+00:00,22926.44921875,22937.150390625,22925.44921875,22928.44921875,0
2026-04-07 04:55:00+00:00,22933.25,22934.30078125,22922.80078125,22928.80078125,0
2026-04-07 04:56:00+00:00,22936.30078125,22943.650390625,22931.650390625,22934.849609375,0
2026-04-07 04:57:00+00:00,22941.849609375,22943.150390625,22935.900390625,22937.400390625,0
2026-04-07 04:58:00+00:00,22943.94921875,22945.099609375,22940.849609375,22944.150390625,0
2026-04-07 04:59:00+00:00,22943.650390625,22945.69921875,22942.55078125,22945.05078125,0
2026-04-07 05:00:00+00:00,22934.19921875,22944.5,22933.599609375,22944.5,0
2026-04-07 05:01:00+00:00,22940.69921875,22941.30078125,22928.099609375,22934.69921875,0
2026-04-07 05:02:00+00:00,22946.69921875,22947.900390625,22941.849609375,22943.0,0
2026-04-07 05:03:00+00:00,22943.19921875,22947.30078125,22943.099609375,22947.30078125,0
2026-04-07 05:04:00+00:00,22913.69921875,22945.099609375,22910.44921875,22944.94921875,0
2026-04-07 05:05:00+00:00,22909.900390625,22918.5,22909.900390625,22915.900390625,0
2026-04-07 05:06:00+00:00,22892.349609375,22913.80078125,22887.599609375,22911.55078125,0
2026-04-07 05:07:00+00:00,22917.599609375,22917.94921875,22893.099609375,22894.099609375,0
2026-04-07 05:08:00+00:00,22924.30078125,22925.55078125,22918.599609375,22919.30078125,0
2026-04-07 05:09:00+00:00,22928.75,22929.94921875,22920.849609375,22926.25,0
2026-04-07 05:10:00+00:00,22944.94921875,22944.94921875,22928.19921875,22930.650390625,0
2026-04-07 05:11:00+00:00,22955.44921875,22955.5,22942.400390625,22946.25,0
2026-04-07 05:12:00+00:00,22962.400390625,22963.05078125,22952.80078125,22957.05078125,0
2026-04-07 05:13:00+00:00,22963.44921875,22963.650390625,22955.75,22963.349609375,0
2026-04-07 05:14:00+00:00,22958.849609375,22965.25,22954.80078125,22965.25,0
2026-04-07 05:15:00+00:00,22956.19921875,22960.94921875,22955.599609375,22960.30078125,0
2026-04-07 05:16:00+00:00,22953.599609375,22957.80078125,22945.75,22957.80078125,0
2026-04-07 05:17:00+00:00,22946.849609375,22955.150390625,22945.30078125,22954.349609375,0
2026-04-07 05:18:00+00:00,22953.25,22953.900390625,22948.05078125,22948.400390625,0
2026-04-07 05:19:00+00:00,22931.75,22954.94921875,22924.0,22954.94921875,0
2026-04-07 05:20:00+00:00,22932.099609375,22933.5,22913.94921875,22933.19921875,0
2026-04-07 05:21:00+00:00,22926.94921875,22932.94921875,22907.30078125,22932.94921875,0
2026-04-07 05:22:00+00:00,22914.94921875,22928.400390625,22913.80078125,22927.19921875,0
2026-04-07 05:23:00+00:00,22877.0,22917.0,22872.5,22917.0,0
2026-04-07 05:24:00+00:00,22879.19921875,22879.75,22862.400390625,22877.25,0
2026-04-07 05:25:00+00:00,22879.55078125,22904.05078125,22877.900390625,22881.099609375,0
2026-04-07 05:26:00+00:00,22865.650390625,22881.900390625,22863.25,22881.900390625,0
2026-04-07 05:27:00+00:00,22859.30078125,22868.650390625,22858.44921875,22868.650390625,0
2026-04-07 05:28:00+00:00,22846.30078125,22860.94921875,22844.30078125,22860.849609375,0
2026-04-07 05:29:00+00:00,22843.94921875,22853.30078125,22834.650390625,22847.099609375,0
2026-04-07 05:30:00+00:00,22831.05078125,22845.099609375,22827.75,22845.099609375,0
2026-04-07 05:31:00+00:00,22847.55078125,22857.0,22831.849609375,22831.849609375,0
2026-04-07 05:32:00+00:00,22849.69921875,22861.5,22843.80078125,22849.55078125,0
2026-04-07 05:33:00+00:00,22855.69921875,22857.0,22847.849609375,22850.75,0
2026-04-07 05:34:00+00:00,22850.55078125,22864.349609375,22849.69921875,22858.0,0
2026-04-07 05:35:00+00:00,22864.55078125,22875.94921875,22844.80078125,22853.849609375,0
2026-04-07 05:36:00+00:00,22861.400390625,22873.099609375,22860.44921875,22861.650390625,0
2026-04-07 05:37:00+00:00,22872.80078125,22874.900390625,22862.69921875,22863.400390625,0
2026-04-07 05:38:00+00:00,22884.849609375,22886.69921875,22874.599609375,22876.19921875,0
2026-04-07 05:39:00+00:00,22864.94921875,22886.44921875,22859.44921875,22885.900390625,0
2026-04-07 05:40:00+00:00,22863.94921875,22878.94921875,22863.349609375,22867.599609375,0
2026-04-07 05:41:00+00:00,22862.0,22869.44921875,22848.400390625,22864.94921875,0
2026-04-07 05:42:00+00:00,22862.75,22863.5,22851.25,22863.5,0
2026-04-07 05:43:00+00:00,22852.599609375,22867.099609375,22850.900390625,22865.0,0
2026-04-07 05:44:00+00:00,22862.5,22863.94921875,22850.80078125,22855.75,0
2026-04-07 05:45:00+00:00,22879.25,22883.400390625,22852.150390625,22866.05078125,0
2026-04-07 05:46:00+00:00,22880.849609375,22883.44921875,22870.900390625,22880.599609375,0
2026-04-07 05:47:00+00:00,22888.0,22888.0,22876.69921875,22881.900390625,0
2026-04-07 05:48:00+00:00,22887.150390625,22903.150390625,22884.19921875,22891.0,0
2026-04-07 05:49:00+00:00,22893.69921875,22896.400390625,22886.349609375,22889.099609375,0
2026-04-07 05:50:00+00:00,22893.0,22897.650390625,22887.5,22895.0,0
2026-04-07 05:51:00+00:00,22912.19921875,22912.19921875,22894.150390625,22894.80078125,0
2026-04-07 05:52:00+00:00,22923.5,22927.400390625,22910.0,22913.0,0
2026-04-07 05:53:00+00:00,22914.849609375,22924.94921875,22911.80078125,22924.94921875,0
2026-04-07 05:54:00+00:00,22927.5,22928.19921875,22915.80078125,22917.30078125,0
2026-04-07 05:55:00+00:00,22923.900390625,22928.80078125,22920.94921875,22928.80078125,0
2026-04-07 05:56:00+00:00,22932.599609375,22934.69921875,22923.19921875,22925.400390625,0
2026-04-07 05:57:00+00:00,22936.0,22944.099609375,22931.75,22934.05078125,0
2026-04-07 05:58:00+00:00,22936.400390625,22938.69921875,22924.650390625,22938.05078125,0
2026-04-07 05:59:00+00:00,22943.599609375,22947.0,22939.0,22940.650390625,0
2026-04-07 06:00:00+00:00,22943.400390625,22946.400390625,22933.599609375,22943.5,0
2026-04-07 06:01:00+00:00,22939.150390625,22945.25,22933.099609375,22945.25,0
2026-04-07 06:02:00+00:00,22942.05078125,22942.80078125,22937.25,22939.69921875,0
2026-04-07 06:03:00+00:00,22936.75,22943.19921875,22933.25,22942.80078125,0
2026-04-07 06:04:00+00:00,22943.94921875,22943.94921875,22934.150390625,22938.55078125,0
2026-04-07 06:05:00+00:00,22940.5,22945.80078125,22932.69921875,22944.5,0
2026-04-07 06:06:00+00:00,22930.599609375,22942.55078125,22928.099609375,22942.55078125,0
2026-04-07 06:07:00+00:00,22930.94921875,22935.400390625,22927.599609375,22930.25,0
2026-04-07 06:08:00+00:00,22953.69921875,22953.75,22928.69921875,22931.849609375,0
2026-04-07 06:09:00+00:00,22944.25,22960.25,22943.30078125,22955.849609375,0
2026-04-07 06:10:00+00:00,22920.849609375,22945.05078125,22920.849609375,22945.05078125,0
2026-04-07 06:11:00+00:00,22926.55078125,22927.150390625,22912.349609375,22923.94921875,0
2026-04-07 06:12:00+00:00,22928.099609375,22933.0,22915.69921875,22928.599609375,0
2026-04-07 06:13:00+00:00,22921.150390625,22933.349609375,22920.650390625,22930.0,0
2026-04-07 06:14:00+00:00,22921.25,22922.900390625,22919.25,22922.900390625,0
2026-04-07 06:15:00+00:00,22925.650390625,22925.900390625,22915.55078125,22922.400390625,0
2026-04-07 06:16:00+00:00,22907.349609375,22928.0,22907.099609375,22926.94921875,0
2026-04-07 06:17:00+00:00,22908.25,22911.5,22906.69921875,22909.099609375,0
2026-04-07 06:18:00+00:00,22920.849609375,22922.150390625,22903.80078125,22908.94921875,0
2026-04-07 06:19:00+00:00,22917.099609375,22926.30078125,22916.349609375,22922.5,0
2026-04-07 06:20:00+00:00,22918.75,22921.94921875,22917.349609375,22918.69921875,0
2026-04-07 06:21:00+00:00,22926.900390625,22931.69921875,22917.099609375,22919.150390625,0
2026-04-07 06:22:00+00:00,22926.5,22931.5,22924.80078125,22929.400390625,0
2026-04-07 06:23:00+00:00,22930.900390625,22931.900390625,22927.19921875,22927.75,0
2026-04-07 06:24:00+00:00,22942.94921875,22943.099609375,22930.30078125,22931.849609375,0
2026-04-07 06:25:00+00:00,22956.599609375,22957.650390625,22943.44921875,22944.349609375,0
2026-04-07 06:26:00+00:00,22982.19921875,22982.69921875,22955.94921875,22957.599609375,0
2026-04-07 06:27:00+00:00,22990.900390625,22991.55078125,22978.25,22983.05078125,0
2026-04-07 06:28:00+00:00,22983.099609375,22990.900390625,22981.94921875,22990.900390625,0
2026-04-07 06:29:00+00:00,22986.849609375,22986.849609375,22986.849609375,22986.849609375,0
2026-04-07 06:34:00+00:00,22944.400390625,22945.25,22944.099609375,22944.80078125,0
2026-04-07 06:35:00+00:00,22935.349609375,22945.849609375,22926.0,22945.849609375,0
2026-04-07 06:36:00+00:00,22941.25,22941.69921875,22932.650390625,22937.25,0
2026-04-07 06:37:00+00:00,22939.80078125,22945.19921875,22937.849609375,22942.94921875,0
2026-04-07 06:38:00+00:00,22943.44921875,22948.400390625,22938.650390625,22941.150390625,0
2026-04-07 06:39:00+00:00,22949.05078125,22950.30078125,22941.69921875,22944.849609375,0
2026-04-07 06:40:00+00:00,22937.150390625,22950.5,22933.44921875,22950.5,0
2026-04-07 06:41:00+00:00,22920.69921875,22938.55078125,22919.55078125,22938.349609375,0
2026-04-07 06:42:00+00:00,22925.599609375,22929.849609375,22906.25,22922.349609375,0
2026-04-07 06:43:00+00:00,22937.900390625,22945.25,22926.150390625,22926.150390625,0
2026-04-07 06:44:00+00:00,22942.55078125,22945.94921875,22934.44921875,22938.94921875,0
2026-04-07 06:45:00+00:00,22933.05078125,22947.25,22932.099609375,22939.94921875,0
2026-04-07 06:46:00+00:00,22933.69921875,22936.94921875,22926.099609375,22932.400390625,0
2026-04-07 06:47:00+00:00,22938.19921875,22944.55078125,22934.25,22935.349609375,0
2026-04-07 06:48:00+00:00,22924.900390625,22942.400390625,22924.900390625,22938.849609375,0
2026-04-07 06:49:00+00:00,22929.94921875,22932.75,22922.5,22925.849609375,0
2026-04-07 06:50:00+00:00,22930.599609375,22932.650390625,22925.44921875,22931.849609375,0
2026-04-07 06:51:00+00:00,22909.849609375,22931.94921875,22909.349609375,22931.94921875,0
2026-04-07 06:52:00+00:00,22914.25,22916.19921875,22910.400390625,22912.05078125,0
2026-04-07 06:53:00+00:00,22907.30078125,22916.19921875,22905.69921875,22916.19921875,0
2026-04-07 06:54:00+00:00,22912.75,22916.80078125,22907.900390625,22909.099609375,0
2026-04-07 06:55:00+00:00,22919.900390625,22921.80078125,22914.0,22914.94921875,0
2026-04-07 06:56:00+00:00,22912.30078125,22920.400390625,22911.05078125,22920.400390625,0
2026-04-07 06:57:00+00:00,22911.349609375,22916.19921875,22909.44921875,22914.19921875,0
2026-04-07 06:58:00+00:00,22918.400390625,22929.30078125,22909.900390625,22912.94921875,0
2026-04-07 06:59:00+00:00,22924.75,22925.650390625,22919.400390625,22919.44921875,0
2026-04-07 07:00:00+00:00,22930.44921875,22933.75,22926.19921875,22926.19921875,0
2026-04-07 07:01:00+00:00,22939.849609375,22941.80078125,22928.5,22931.80078125,0
2026-04-07 07:02:00+00:00,22935.30078125,22945.349609375,22933.349609375,22942.05078125,0
2026-04-07 07:03:00+00:00,22922.349609375,22936.150390625,22920.30078125,22936.150390625,0
2026-04-07 07:04:00+00:00,22934.849609375,22938.80078125,22923.05078125,22925.650390625,0
2026-04-07 07:05:00+00:00,22937.25,22940.25,22932.94921875,22937.55078125,0
2026-04-07 07:06:00+00:00,22926.19921875,22939.400390625,22924.44921875,22939.400390625,0
2026-04-07 07:07:00+00:00,22941.349609375,22942.30078125,22928.19921875,22928.900390625,0
2026-04-07 07:08:00+00:00,22935.80078125,22943.849609375,22931.75,22943.099609375,0
2026-04-07 07:09:00+00:00,22946.30078125,22946.30078125,22934.55078125,22937.19921875,0
2026-04-07 07:10:00+00:00,22947.05078125,22951.900390625,22944.69921875,22947.19921875,0
2026-04-07 07:11:00+00:00,22945.400390625,22950.900390625,22944.849609375,22949.849609375,0
2026-04-07 07:12:00+00:00,22934.650390625,22946.80078125,22933.099609375,22946.80078125,0
2026-04-07 07:13:00+00:00,22943.599609375,22943.599609375,22934.0,22935.05078125,0
2026-04-07 07:14:00+00:00,22946.05078125,22950.349609375,22945.099609375,22946.5,0
2026-04-07 07:15:00+00:00,22944.94921875,22947.19921875,22943.19921875,22947.19921875,0
2026-04-07 07:16:00+00:00,22938.44921875,22946.05078125,22938.150390625,22945.75,0
2026-04-07 07:17:00+00:00,22939.0,22940.94921875,22931.5,22940.849609375,0
2026-04-07 07:18:00+00:00,22945.80078125,22947.150390625,22938.80078125,22940.150390625,0
2026-04-07 07:19:00+00:00,22942.80078125,22948.849609375,22942.75,22946.599609375,0
2026-04-07 07:20:00+00:00,22948.94921875,22952.05078125,22942.900390625,22944.80078125,0
2026-04-07 07:21:00+00:00,22931.900390625,22950.69921875,22931.0,22948.55078125,0
2026-04-07 07:22:00+00:00,22928.75,22933.5,22925.25,22933.349609375,0
2026-04-07 07:23:00+00:00,22938.94921875,22940.94921875,22930.5,22930.5,0
2026-04-07 07:24:00+00:00,22939.849609375,22939.849609375,22930.69921875,22939.25,0
2026-04-07 07:25:00+00:00,22943.150390625,22944.599609375,22939.44921875,22940.5,0
2026-04-07 07:26:00+00:00,22930.650390625,22944.25,22929.55078125,22943.69921875,0
2026-04-07 07:27:00+00:00,22930.400390625,22939.349609375,22929.0,22930.94921875,0
2026-04-07 07:28:00+00:00,22925.5,22932.650390625,22919.650390625,22932.55078125,0
2026-04-07 07:29:00+00:00,22915.900390625,22927.150390625,22912.5,22927.150390625,0
2026-04-07 07:30:00+00:00,22918.099609375,22920.900390625,22915.099609375,22917.400390625,0
2026-04-07 07:31:00+00:00,22916.150390625,22921.599609375,22915.400390625,22919.400390625,0
2026-04-07 07:32:00+00:00,22930.5,22930.5,22907.849609375,22917.900390625,0
2026-04-07 07:33:00+00:00,22937.900390625,22942.19921875,22929.25,22931.30078125,0
2026-04-07 07:34:00+00:00,22937.69921875,22941.25,22935.05078125,22939.099609375,0
2026-04-07 07:35:00+00:00,22926.5,22939.69921875,22925.05078125,22939.69921875,0
2026-04-07 07:36:00+00:00,22919.80078125,22927.69921875,22918.849609375,22927.69921875,0
2026-04-07 07:37:00+00:00,22921.69921875,22922.849609375,22918.80078125,22921.150390625,0
2026-04-07 07:38:00+00:00,22919.05078125,22923.05078125,22914.80078125,22923.05078125,0
2026-04-07 07:39:00+00:00,22912.75,22919.400390625,22911.349609375,22917.75,0
2026-04-07 07:40:00+00:00,22916.05078125,22916.650390625,22906.150390625,22914.099609375,0
2026-04-07 07:41:00+00:00,22927.55078125,22932.55078125,22917.849609375,22917.849609375,0
2026-04-07 07:42:00+00:00,22932.30078125,22932.30078125,22926.849609375,22928.25,0
2026-04-07 07:43:00+00:00,22949.650390625,22952.150390625,22930.80078125,22932.80078125,0
2026-04-07 07:44:00+00:00,22938.849609375,22956.05078125,22938.099609375,22951.19921875,0
2026-04-07 07:45:00+00:00,22945.75,22946.75,22940.5,22941.650390625,0
2026-04-07 07:46:00+00:00,22953.55078125,22955.0,22946.0,22946.849609375,0
2026-04-07 07:47:00+00:00,22957.44921875,22957.650390625,22953.69921875,22955.400390625,0
2026-04-07 07:48:00+00:00,22965.599609375,22966.05078125,22957.0,22958.55078125,0
2026-04-07 07:49:00+00:00,22967.30078125,22970.69921875,22964.75,22966.19921875,0
2026-04-07 07:50:00+00:00,22955.849609375,22969.30078125,22953.099609375,22969.30078125,0
2026-04-07 07:51:00+00:00,22963.80078125,22963.80078125,22955.80078125,22957.599609375,0
2026-04-07 07:52:00+00:00,22965.69921875,22966.650390625,22961.349609375,22965.5,0
2026-04-07 07:53:00+00:00,22953.80078125,22967.349609375,22948.55078125,22966.94921875,0
2026-04-07 07:54:00+00:00,22954.25,22956.19921875,22951.30078125,22955.400390625,0
2026-04-07 07:55:00+00:00,22951.25,22955.400390625,22947.80078125,22954.75,0
2026-04-07 07:56:00+00:00,22940.650390625,22952.55078125,22933.75,22952.55078125,0
2026-04-07 07:57:00+00:00,22949.19921875,22952.19921875,22941.19921875,22942.19921875,0
2026-04-07 07:58:00+00:00,22952.099609375,22952.5,22947.94921875,22950.599609375,0
2026-04-07 07:59:00+00:00,22959.94921875,22961.099609375,22953.44921875,22953.849609375,0
2026-04-07 08:00:00+00:00,22982.75,22983.94921875,22961.80078125,22961.900390625,0
2026-04-07 08:01:00+00:00,22983.25,22996.80078125,22981.94921875,22985.349609375,0
2026-04-07 08:02:00+00:00,23020.94921875,23022.0,22987.599609375,22987.599609375,0
2026-04-07 08:03:00+00:00,23025.25,23042.75,23012.44921875,23024.349609375,0
2026-04-07 08:04:00+00:00,23012.80078125,23026.55078125,23003.900390625,23026.55078125,0
2026-04-07 08:05:00+00:00,23015.25,23021.69921875,23012.849609375,23014.150390625,0
2026-04-07 08:06:00+00:00,23030.349609375,23032.0,23003.150390625,23015.900390625,0
2026-04-07 08:07:00+00:00,23021.400390625,23033.099609375,23015.5,23031.05078125,0
2026-04-07 08:08:00+00:00,23023.150390625,23026.650390625,23016.0,23022.30078125,0
2026-04-07 08:09:00+00:00,23030.19921875,23030.650390625,23020.599609375,23023.650390625,0
2026-04-07 08:10:00+00:00,23018.0,23031.44921875,23016.55078125,23031.099609375,0
2026-04-07 08:11:00+00:00,23030.099609375,23031.849609375,23018.75,23018.94921875,0
2026-04-07 08:12:00+00:00,23050.30078125,23054.099609375,23028.150390625,23030.900390625,0
2026-04-07 08:13:00+00:00,23055.25,23062.349609375,23043.05078125,23054.69921875,0
2026-04-07 08:14:00+00:00,23056.05078125,23058.150390625,23047.599609375,23055.849609375,0
2026-04-07 08:15:00+00:00,23053.30078125,23057.5,23047.5,23057.5,0
2026-04-07 08:16:00+00:00,23062.44921875,23062.44921875,23049.75,23054.099609375,0
2026-04-07 08:17:00+00:00,23036.25,23063.349609375,23035.94921875,23063.349609375,0
2026-04-07 08:18:00+00:00,23044.19921875,23046.099609375,23023.5,23037.599609375,0
2026-04-07 08:19:00+00:00,23020.75,23043.94921875,23017.75,23043.94921875,0
2026-04-07 08:20:00+00:00,22999.25,23022.19921875,22995.05078125,23022.19921875,0
2026-04-07 08:21:00+00:00,23020.55078125,23025.80078125,22999.650390625,23000.94921875,0
2026-04-07 08:22:00+00:00,23041.099609375,23041.099609375,23018.55078125,23021.55078125,0
2026-04-07 08:23:00+00:00,23032.400390625,23042.55078125,23025.650390625,23041.94921875,0
2026-04-07 08:24:00+00:00,23026.94921875,23044.099609375,23026.900390625,23033.30078125,0
2026-04-07 08:25:00+00:00,23023.25,23032.69921875,23023.25,23029.0,0
2026-04-07 08:26:00+00:00,23009.5,23025.349609375,23006.44921875,23023.94921875,0
2026-04-07 08:27:00+00:00,22978.150390625,23010.75,22970.75,23010.75,0
2026-04-07 08:28:00+00:00,22963.55078125,22984.75,22960.05078125,22980.19921875,0
2026-04-07 08:29:00+00:00,22977.69921875,22984.30078125,22960.650390625,22966.80078125,0
2026-04-07 08:30:00+00:00,22975.650390625,23000.94921875,22974.099609375,22979.900390625,0
2026-04-07 08:31:00+00:00,22998.400390625,22999.69921875,22978.150390625,22978.150390625,0
2026-04-07 08:32:00+00:00,23014.599609375,23019.599609375,22997.94921875,23000.599609375,0
2026-04-07 08:33:00+00:00,23012.900390625,23020.55078125,23006.599609375,23014.05078125,0
2026-04-07 08:34:00+00:00,23013.55078125,23019.75,23008.0,23013.849609375,0
2026-04-07 08:35:00+00:00,23016.150390625,23019.55078125,23013.25,23016.400390625,0
2026-04-07 08:36:00+00:00,23010.099609375,23022.650390625,23010.099609375,23018.44921875,0
2026-04-07 08:37:00+00:00,22993.900390625,23014.900390625,22993.900390625,23011.650390625,0
2026-04-07 08:38:00+00:00,23014.150390625,23015.69921875,22996.30078125,22996.349609375,0
2026-04-07 08:39:00+00:00,23015.55078125,23015.55078125,23005.400390625,23014.0,0
2026-04-07 08:40:00+00:00,23007.05078125,23018.349609375,23005.650390625,23016.150390625,0
2026-04-07 08:41:00+00:00,23012.349609375,23016.69921875,23000.30078125,23008.349609375,0
2026-04-07 08:42:00+00:00,23010.55078125,23016.05078125,23008.0,23014.25,0
2026-04-07 08:43:00+00:00,23001.150390625,23012.19921875,22986.05078125,23011.30078125,0
2026-04-07 08:44:00+00:00,23011.94921875,23013.05078125,22999.099609375,23002.75,0
2026-04-07 08:45:00+00:00,23018.5,23023.25,23012.94921875,23014.55078125,0
2026-04-07 08:46:00+00:00,23009.30078125,23026.150390625,23009.30078125,23019.599609375,0
2026-04-07 08:47:00+00:00,23009.25,23010.400390625,22997.75,23008.849609375,0
2026-04-07 08:48:00+00:00,23000.55078125,23011.80078125,22996.94921875,23010.5,0
2026-04-07 08:49:00+00:00,22996.599609375,23008.349609375,22994.80078125,23001.05078125,0
2026-04-07 08:50:00+00:00,22993.55078125,23005.599609375,22990.05078125,22998.900390625,0
2026-04-07 08:51:00+00:00,23001.25,23004.69921875,22995.94921875,22995.94921875,0
2026-04-07 08:52:00+00:00,23007.650390625,23009.5,23002.849609375,23003.599609375,0
2026-04-07 08:53:00+00:00,22986.19921875,23011.80078125,22982.150390625,23010.099609375,0
2026-04-07 08:54:00+00:00,23004.80078125,23004.80078125,22985.19921875,22989.5,0
2026-04-07 08:55:00+00:00,23002.400390625,23011.30078125,22999.05078125,23005.94921875,0
2026-04-07 08:56:00+00:00,23010.44921875,23014.599609375,23001.650390625,23003.55078125,0
2026-04-07 08:57:00+00:00,23022.099609375,23024.849609375,23010.900390625,23011.599609375,0
2026-04-07 08:58:00+00:00,23019.75,23025.400390625,23018.30078125,23023.30078125,0
2026-04-07 08:59:00+00:00,23014.099609375,23021.75,23011.599609375,23020.5,0
2026-04-07 09:00:00+00:00,23020.349609375,23021.69921875,23012.94921875,23015.0,0
2026-04-07 09:01:00+00:00,23046.599609375,23047.44921875,23015.94921875,23021.650390625,0
2026-04-07 09:02:00+00:00,23041.44921875,23049.94921875,23036.30078125,23049.94921875,0
2026-04-07 09:03:00+00:00,23043.30078125,23048.099609375,23040.19921875,23042.94921875,0
2026-04-07 09:04:00+00:00,23034.19921875,23045.80078125,23026.25,23044.349609375,0
2026-04-07 09:05:00+00:00,23016.599609375,23036.44921875,23016.44921875,23036.05078125,0
2026-04-07 09:06:00+00:00,23005.599609375,23020.599609375,22999.599609375,23017.900390625,0
2026-04-07 09:07:00+00:00,22999.75,23010.150390625,22989.44921875,23007.05078125,0
2026-04-07 09:08:00+00:00,23009.69921875,23022.69921875,23001.650390625,23002.05078125,0
2026-04-07 09:09:00+00:00,23001.30078125,23018.05078125,22999.80078125,23009.25,0
2026-04-07 09:10:00+00:00,23016.5,23018.5,23004.099609375,23004.25,0
2026-04-07 09:11:00+00:00,23011.69921875,23018.150390625,23003.44921875,23018.150390625,0
2026-04-07 09:12:00+00:00,23018.55078125,23023.5,23013.44921875,23013.75,0
2026-04-07 09:13:00+00:00,23011.099609375,23027.05078125,23008.349609375,23020.400390625,0
2026-04-07 09:14:00+00:00,23028.599609375,23041.150390625,23011.75,23012.599609375,0
2026-04-07 09:15:00+00:00,23032.5,23033.94921875,23020.69921875,23031.400390625,0
2026-04-07 09:16:00+00:00,23029.05078125,23038.400390625,23024.30078125,23033.80078125,0
2026-04-07 09:17:00+00:00,23040.849609375,23040.849609375,23024.099609375,23030.650390625,0
2026-04-07 09:18:00+00:00,23040.5,23055.30078125,23033.349609375,23042.0,0
2026-04-07 09:19:00+00:00,23044.55078125,23049.5,23041.80078125,23041.80078125,0
2026-04-07 09:20:00+00:00,23056.80078125,23057.599609375,23045.19921875,23046.400390625,0
2026-04-07 09:21:00+00:00,23051.5,23067.94921875,23046.75,23058.0,0
2026-04-07 09:22:00+00:00,23056.849609375,23059.55078125,23045.80078125,23053.400390625,0
2026-04-07 09:23:00+00:00,23057.150390625,23065.400390625,23056.849609375,23058.55078125,0
2026-04-07 09:24:00+00:00,23060.05078125,23062.94921875,23052.349609375,23059.44921875,0
2026-04-07 09:25:00+00:00,23085.900390625,23087.099609375,23064.19921875,23064.599609375,0
2026-04-07 09:26:00+00:00,23093.650390625,23098.05078125,23087.44921875,23087.44921875,0
2026-04-07 09:27:00+00:00,23093.400390625,23101.19921875,23090.94921875,23094.849609375,0
