Datetime,Close,High,Low,Open,Volume,ema10,ema20,dema100,green_hammer,red_hammer,inv_red_hammer,bull_engulf,bear_engulf,morning_star,evening_star,pdh,pdl,pdc,pp,r1,s1,r2,s2,r3,s3,r4,s4,r5,s5,bull_trigger,bear_trigger
2026-04-10 11:53:00,23980.0,23983.599609375,23976.75,23982.650390625,0,23979.041828619396,23981.533254566126,24009.92728452224,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 11:54:00,23982.44921875,23982.75,23976.650390625,23980.75,0,23979.661354097687,23981.620489250305,24009.420848157362,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 11:55:00,23981.30078125,23986.400390625,23979.0,23982.400390625,0,23979.959431761745,23981.590040869323,24008.87866167272,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 11:56:00,23983.30078125,23986.599609375,23981.349609375,23981.80078125,0,23980.56694985052,23981.752968524626,24008.425345207896,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 11:57:00,23990.400390625,23995.400390625,23982.30078125,23982.94921875,0,23982.354848173152,23982.576532534185,24008.25834107324,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 11:58:00,23992.30078125,23993.69921875,23987.69921875,23990.55078125,0,23984.16319964167,23983.5026514595,24008.1654008639,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 11:59:00,23994.150390625,23996.0,23988.69921875,23992.30078125,0,23985.97905254773,23984.516721856213,24008.142410792312,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:00:00,23992.19921875,23998.19921875,23984.94921875,23994.69921875,0,23987.109991857233,23985.24838822705,24008.03832663171,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:01:00,23995.94921875,23995.94921875,23990.94921875,23992.400390625,0,23988.717124019553,23986.26751494352,24008.079157404227,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:02:00,23997.55078125,23997.900390625,23995.150390625,23995.44921875,0,23990.323243515995,23987.34211173461,24008.176430970227,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,True,False
2026-04-10 12:03:00,24005.69921875,24007.69921875,23996.69921875,23997.400390625,0,23993.11887537672,23989.09040764084,24008.58523899116,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:04:00,24008.05078125,24008.05078125,24004.80078125,24005.75,0,23995.83376735368,23990.896157508378,24009.069094332022,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:05:00,24007.19921875,24009.25,24005.69921875,24007.55078125,0,23997.9002130621,23992.44883000758,24009.500186180227,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:06:00,24012.25,24012.25,24002.599609375,24007.099609375,0,24000.509265232628,23994.33465572114,24010.111522307514,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:07:00,24010.849609375,24012.55078125,24006.599609375,24011.55078125,0,24002.38932780397,23995.90750845008,24010.64481345979,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:08:00,24011.150390625,24019.19921875,24009.44921875,24010.900390625,0,24003.982248316883,23997.35921151436,24011.16906777477,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:09:00,24015.05078125,24015.900390625,24009.150390625,24011.69921875,0,24005.994708850172,23999.044122917752,24011.82569928957,False,False,False,False,False,True,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:10:00,24009.849609375,24017.0,24008.30078125,24015.05078125,0,24006.695599854684,24000.07321686606,24012.25390015757,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:11:00,24010.69921875,24011.900390625,24009.0,24010.05078125,0,24007.423530562923,24001.085217045485,24012.69768246265,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:12:00,24011.75,24012.650390625,24008.650390625,24011.099609375,0,24008.210161369665,24002.1009106602,24013.164482680007,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:13:00,24013.80078125,24013.80078125,24010.55078125,24011.05078125,0,24009.22663771154,24003.215184049703,24013.6928390666,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:14:00,24009.05078125,24019.55078125,24008.69921875,24013.150390625,0,24009.19466380944,24003.770955211636,24014.01426370278,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:15:00,23993.30078125,24011.0,23992.94921875,24009.099609375,0,24006.304866980452,24002.77379578672,24013.703551902898,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:16:00,24001.0,24001.0,23993.0,23993.19921875,0,24005.34034571128,24002.604862854652,24013.698923931788,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:17:00,24003.30078125,24005.849609375,24000.650390625,24001.25,0,24004.96951580923,24002.671140797065,24013.77971582077,False,False,False,False,False,True,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,True,False
2026-04-10 12:18:00,23998.94921875,24004.5,23991.150390625,24002.900390625,0,24003.874916343913,24002.316672030676,24013.682597946594,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:19:00,24003.900390625,24004.099609375,23996.44921875,23998.849609375,0,24003.879548031386,24002.467502372994,24013.777655582944,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:20:00,24002.099609375,24005.0,24000.30078125,24003.349609375,0,24003.555922821135,24002.432464944613,24013.79450082695,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:21:00,23995.400390625,24002.69921875,23991.75,24002.0,0,24002.073098785473,24001.762743580843,24013.54341104856,False,False,False,False,False,False,True,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:22:00,23996.05078125,23999.25,23994.0,23996.25,0,24000.97813196084,24001.21874716838,24013.320555764796,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:23:00,24009.849609375,24010.30078125,23994.69921875,23995.650390625,0,24002.59112785432,24002.0407340452,24013.640744718406,False,False,False,True,False,True,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:24:00,24019.19921875,24020.19921875,24009.30078125,24010.400390625,0,24005.610780744442,24003.674875445657,24014.313507304716,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:25:00,24031.150390625,24031.150390625,24019.150390625,24019.150390625,0,24010.25434617727,24006.29159117702,24015.43043287125,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:26:00,24016.0,24032.599609375,24014.349609375,24031.44921875,0,24011.299010508676,24007.216201541116,24015.915651090898,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:27:00,24008.30078125,24016.94921875,24007.44921875,24015.30078125,0,24010.753877916188,24007.319494846724,24016.07997553619,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:28:00,23997.849609375,24009.5,23994.75,24007.94921875,0,24008.407647272335,24006.417600992274,24015.8249964519,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:29:00,24009.599609375,24010.0,23997.19921875,23997.900390625,0,24008.624367654636,24006.720649409675,24016.033706230013,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:30:00,24009.05078125,24010.849609375,24002.75,24009.349609375,0,24008.701897399245,24006.942566727805,24016.21018862369,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:31:00,24008.150390625,24012.94921875,24007.849609375,24008.849609375,0,24008.60162344029,24007.057597575156,24016.341637507227,False,False,True,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:32:00,24009.80078125,24014.0,24007.0,24008.400390625,0,24008.819652132963,24007.318853163237,24016.529434955515,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:33:00,24004.150390625,24016.80078125,24003.0,24010.599609375,0,24007.97069549515,24007.01709482626,24016.485667866586,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:34:00,23998.25,24006.44921875,23995.30078125,24003.19921875,0,24006.203296314212,24006.182133414233,24016.207414891625,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:35:00,24010.19921875,24010.19921875,23996.0,23996.0,0,24006.929827666172,24006.564712970023,24016.401582172562,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:36:00,24018.099609375,24018.19921875,24009.25,24009.25,0,24008.960697067778,24007.663274532402,24016.895492604555,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:37:00,24015.400390625,24020.44921875,24013.099609375,24018.05078125,0,24010.131550441816,24008.400142731698,24017.26466671602,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:38:00,24012.30078125,24016.19921875,24008.650390625,24014.900390625,0,24010.525956043304,24008.771632114396,24017.497092420566,False,False,False,False,False,False,True,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:39:00,24014.400390625,24014.849609375,24007.349609375,24011.75,0,24011.23039869452,24009.3077043535,24017.800696266815,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:40:00,24018.400390625,24019.5,24013.75,24014.30078125,0,24012.53403359097,24010.173674474594,24018.24790929245,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:41:00,24013.80078125,24022.0,24011.849609375,24019.05078125,0,24012.764351347156,24010.51911321511,24018.49728690638,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:42:00,24013.150390625,24021.19921875,24010.599609375,24013.05078125,0,24012.83454030676,24010.769711063673,24018.709541363918,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:43:00,24006.30078125,24016.900390625,24005.25,24013.25,0,24011.64658411462,24010.344098700465,24018.6427072874,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:44:00,24004.25,24008.69921875,24003.30078125,24005.44921875,0,24010.301750639235,24009.763708348037,24018.493239491287,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:45:00,24006.19921875,24006.25,24001.099609375,24004.30078125,0,24009.55583575028,24009.424233148224,24018.42048002382,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:46:00,24004.69921875,24007.5,24003.349609375,24005.650390625,0,24008.672814477504,24008.974231776963,24018.28696364447,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:47:00,24007.599609375,24007.900390625,24002.400390625,24003.849609375,0,24008.47768627705,24008.843315357728,24018.267084342093,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:48:00,24017.30078125,24018.94921875,24007.94921875,24007.94921875,0,24010.081885363037,24009.64878829985,24018.624202448897,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:49:00,24011.30078125,24018.94921875,24009.650390625,24016.599609375,0,24010.30350279703,24009.80612096177,24018.73152730724,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:50:00,23997.69921875,24012.25,23996.05078125,24011.349609375,0,24008.01181478848,24008.65308265589,24018.29838770842,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:51:00,23995.599609375,24002.5,23991.349609375,23996.69921875,0,24005.755050167845,24007.409894724376,24017.791825446497,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:52:00,24006.94921875,24011.849609375,23994.69921875,23994.900390625,0,24005.972171728237,24007.366020822054,24017.74146353655,False,False,False,True,False,True,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:53:00,24002.650390625,24008.150390625,24001.19921875,24007.30078125,0,24005.368211527646,24006.916913184243,24017.520279602766,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:54:00,24000.75,24005.849609375,23986.150390625,24003.0,0,24004.528536704438,24006.329588119075,24017.227420124193,False,False,False,False,False,False,True,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:55:00,24002.0,24005.19921875,24000.599609375,24000.599609375,0,24004.068802758175,24005.917246393452,24016.988597907744,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:56:00,23998.25,24003.900390625,23996.75,24002.849609375,0,24003.01083862032,24005.187032451217,24016.60621863756,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:57:00,24002.849609375,24002.94921875,23993.25,23998.400390625,0,24002.981524212082,24004.96442072967,24016.411994507424,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 12:58:00,24006.19921875,24006.19921875,23999.349609375,24001.900390625,0,24003.566559582614,24005.08202054113,24016.351412555654,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,True,False
2026-04-10 12:59:00,24004.55078125,24007.650390625,24004.0,24005.25,0,24003.745508976685,24005.031426322927,24016.224587000852,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:00:00,24008.80078125,24009.349609375,24003.69921875,24004.900390625,0,24004.66464939001,24005.390412506455,24016.264807323805,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:01:00,24008.25,24014.94921875,24007.099609375,24009.150390625,0,24005.3165313191,24005.662754172507,24016.27892660435,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:02:00,24010.25,24011.44921875,24005.150390625,24007.94921875,0,24006.213525624717,24006.099634727507,24016.367767635846,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:03:00,24012.05078125,24018.55078125,24009.55078125,24010.55078125,0,24007.274844829313,24006.666410586793,24016.521338107286,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:04:00,24014.05078125,24014.44921875,24011.75,24012.19921875,0,24008.506833269435,24007.36968398329,24016.74555749393,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:05:00,24009.55078125,24015.05078125,24007.349609375,24013.30078125,0,24008.69664199317,24007.5774075325,24016.78347486512,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:06:00,24016.599609375,24017.099609375,24009.0,24009.19921875,0,24010.133545153505,24008.43666485083,24017.093466888506,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:07:00,24015.099609375,24018.05078125,24014.05078125,24016.599609375,0,24011.03646592105,24009.07123099599,24017.332292140065,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:08:00,24019.30078125,24021.75,24014.55078125,24014.55078125,0,24012.53906870813,24010.045473877322,24017.725612825245,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:09:00,24020.349609375,24020.94921875,24015.5,24018.94921875,0,24013.959167011195,24011.026820115196,24018.14525481712,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:10:00,24016.849609375,24021.400390625,24012.400390625,24019.55078125,0,24014.484701986432,24011.581371473272,24018.41206479463,False,False,False,False,False,False,True,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:11:00,24011.849609375,24017.599609375,24011.099609375,24017.05078125,0,24014.0055942389,24011.606917940106,24018.471740784033,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:12:00,24004.650390625,24014.349609375,24003.55078125,24012.150390625,0,24012.304648127283,24010.94439152914,24018.244185480286,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:13:00,24000.94921875,24006.900390625,24000.349609375,24005.400390625,0,24010.24002460414,24009.99247031208,24017.87509289511,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:14:00,24002.55078125,24005.099609375,23999.349609375,24000.849609375,0,24008.84198035793,24009.283738020455,24017.576636378697,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:15:00,24004.900390625,24006.0,24000.349609375,24003.150390625,0,24008.125327679216,24008.866276363744,24017.376123488993,False,False,False,False,False,True,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:16:00,24003.099609375,24007.25,24000.599609375,24004.349609375,0,24007.21156071481,24008.317069983863,24017.107969164565,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:17:00,24010.150390625,24010.5,24002.75,24003.19921875,0,24007.745893425752,24008.491671949683,24017.121310849412,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:18:00,24001.05078125,24010.75,24001.05078125,24010.099609375,0,24006.52860030289,24007.78301569257,24016.774583511145,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:19:00,23999.30078125,24002.849609375,23999.30078125,24000.75,0,24005.214451384178,24006.9751838409,24016.36666567452,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:20:00,23999.94921875,24001.5,23996.849609375,23999.5,0,24004.25713635978,24006.306044308436,24015.993477628792,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:21:00,24000.05078125,24001.69921875,23997.75,24000.0,0,24003.492344521637,24005.710304969536,24015.632614177008,False,False,False,False,False,True,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:22:00,24002.150390625,24004.0,23999.19921875,23999.650390625,0,24003.248352904066,24005.37126550815,24015.36212047319,False,False,False,True,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:23:00,23997.900390625,24003.599609375,23997.900390625,24002.599609375,0,24002.275996126053,24004.65975361452,24014.930402434708,False,False,False,False,True,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
2026-04-10 13:24:00,23999.30078125,24001.30078125,23996.44921875,23997.349609375,0,24001.735047966773,24004.14937529409,24014.563846970308,False,False,False,False,False,False,False,24074.05,23856.35,24050.6,23993.65,24131,23913.3,24211.35,23775.95,24348.7,23695.6,24486,23615.2,25623.3,23534.8,False,False
